Country1,Country2,distance2,Label2,test
Bulgaria,Hong Kong,0.390270788,unsure,BulgariaHong Kong
Hong Kong,Bulgaria,0.390270788,unsure,Hong KongBulgaria
Costa Rica,Kuwait,0.390437109,unsure,Costa RicaKuwait
Kuwait,Costa Rica,0.390437109,unsure,KuwaitCosta Rica
France,India,0.390492533,unsure,FranceIndia
France,Latvia,0.390492533,unsure,FranceLatvia
India,France,0.390492533,unsure,IndiaFrance
Indonesia,Lebanon,0.390492533,unsure,IndonesiaLebanon
Latvia,France,0.390492533,unsure,LatviaFrance
Lebanon,Indonesia,0.390492533,unsure,LebanonIndonesia
Guatemala,Senegal,0.390547949,unsure,GuatemalaSenegal
Senegal,Guatemala,0.390547949,unsure,SenegalGuatemala
Iran,Kuwait,0.390658759,unsure,IranKuwait
Kuwait,Iran,0.390658759,unsure,KuwaitIran
Montenegro,Syria,0.390658759,unsure,MontenegroSyria
Pakistan,Tunisia,0.390658759,unsure,PakistanTunisia
Syria,Montenegro,0.390658759,unsure,SyriaMontenegro
Tunisia,Pakistan,0.390658759,unsure,TunisiaPakistan
Argentina,New Zealand,0.390824914,unsure,ArgentinaNew Zealand
New Zealand,Argentina,0.390824914,unsure,New ZealandArgentina
Saudi Arabia,Syria,0.390824914,unsure,Saudi ArabiaSyria
Syria,Saudi Arabia,0.390824914,unsure,SyriaSaudi Arabia
Syria,Turkey,0.390935645,unsure,SyriaTurkey
Turkey,Syria,0.390935645,unsure,TurkeySyria
Cape Verde,Paraguay,0.390990999,unsure,Cape VerdeParaguay
Paraguay,Cape Verde,0.390990999,unsure,ParaguayCape Verde
Georgia,Qatar,0.391046345,unsure,GeorgiaQatar
Qatar,Georgia,0.391046345,unsure,QatarGeorgia
Angola,Iran,0.391101683,unsure,AngolaIran
Iran,Angola,0.391101683,unsure,IranAngola
Ethiopia,Syria,0.391157013,unsure,EthiopiaSyria
Syria,Ethiopia,0.391157013,unsure,SyriaEthiopia
Republic of Macedonia,Zambia,0.391212335,unsure,Republic of MacedoniaZambia
Zambia,Republic of Macedonia,0.391212335,unsure,ZambiaRepublic of Macedonia
Honduras,Thailand,0.39126765,unsure,HondurasThailand
Thailand,Honduras,0.39126765,unsure,ThailandHonduras
Kazakhstan,Saudi Arabia,0.391378256,unsure,KazakhstanSaudi Arabia
Saudi Arabia,Kazakhstan,0.391378256,unsure,Saudi ArabiaKazakhstan
Croatia,Egypt,0.391433547,unsure,CroatiaEgypt
Egypt,Croatia,0.391433547,unsure,EgyptCroatia
Ethiopia,Tunisia,0.39148883,unsure,EthiopiaTunisia
Tunisia,Ethiopia,0.39148883,unsure,TunisiaEthiopia
Iran,Iraq,0.391709885,unsure,IranIraq
Iraq,Iran,0.391709885,unsure,IraqIran
Spain,Switzerland,0.39176513,unsure,SpainSwitzerland
Switzerland,Spain,0.39176513,unsure,SwitzerlandSpain
Bulgaria,Zambia,0.391820366,unsure,BulgariaZambia
Zambia,Bulgaria,0.391820366,unsure,ZambiaBulgaria
Ghana,Morocco,0.391875595,unsure,GhanaMorocco
Hungary,South Africa,0.391875595,unsure,HungarySouth Africa
Morocco,Ghana,0.391875595,unsure,MoroccoGhana
South Africa,Hungary,0.391875595,unsure,South AfricaHungary
Latvia,Spain,0.391986029,unsure,LatviaSpain
Spain,Latvia,0.391986029,unsure,SpainLatvia
Kuwait,Peru,0.392041235,unsure,KuwaitPeru
Peru,Kuwait,0.392041235,unsure,PeruKuwait
Algeria,Guatemala,0.392206804,unsure,AlgeriaGuatemala
Guatemala,Algeria,0.392206804,unsure,GuatemalaAlgeria
Malta,Serbia,0.392372304,unsure,MaltaSerbia
Malta,Serbia and montenegro,0.392372304,unsure,MaltaSerbia and montenegro
Serbia,Malta,0.392372304,unsure,SerbiaMalta
Serbia and montenegro,Malta,0.392372304,unsure,Serbia and montenegroMalta
SÃ£o TomÃ© and PrÃ­ncipe,Suriname,0.392427455,unsure,SÃ£o TomÃ© and PrÃ­ncipeSuriname
Suriname,SÃ£o TomÃ© and PrÃ­ncipe,0.392427455,unsure,SurinameSÃ£o TomÃ© and PrÃ­ncipe
Albania,Lebanon,0.392482598,unsure,AlbaniaLebanon
Bangladesh,Tunisia,0.392482598,unsure,BangladeshTunisia
Bangladesh,Nepal,0.392482598,unsure,BangladeshNepal
Lebanon,Albania,0.392482598,unsure,LebanonAlbania
Nepal,Bangladesh,0.392482598,unsure,NepalBangladesh
Tunisia,Bangladesh,0.392482598,unsure,TunisiaBangladesh
Indonesia,Paraguay,0.392592862,unsure,IndonesiaParaguay
Paraguay,Indonesia,0.392592862,unsure,ParaguayIndonesia
Angola,Dominican Republic,0.392703094,unsure,AngolaDominican Republic
Azerbaijan,Egypt,0.392703094,unsure,AzerbaijanEgypt
Dominican Republic,Angola,0.392703094,unsure,Dominican RepublicAngola
Egypt,Azerbaijan,0.392703094,unsure,EgyptAzerbaijan
Iran,United Arab Emirates,0.392868385,unsure,IranUnited Arab Emirates
United Arab Emirates,Iran,0.392868385,unsure,United Arab EmiratesIran
Cape Verde,Dominican Republic,0.392923466,unsure,Cape VerdeDominican Republic
Dominican Republic,Cape Verde,0.392923466,unsure,Dominican RepublicCape Verde
Indonesia,Iran,0.392923466,unsure,IndonesiaIran
Iran,Indonesia,0.392923466,unsure,IranIndonesia
Algeria,Malta,0.393033606,unsure,AlgeriaMalta
Malta,Algeria,0.393033606,unsure,MaltaAlgeria
Azerbaijan,Namibia,0.393253793,unsure,AzerbaijanNamibia
Korea,Slovenia,0.393253793,unsure,KoreaSlovenia
Namibia,Azerbaijan,0.393253793,unsure,NamibiaAzerbaijan
Slovenia,Korea,0.393253793,unsure,SloveniaKorea
Slovenia,South Korea,0.393253793,unsure,SloveniaSouth Korea
South Korea,Slovenia,0.393253793,unsure,South KoreaSlovenia
Canada,France,0.393418852,unsure,CanadaFrance
France,Canada,0.393418852,unsure,FranceCanada
Bolivia,Trinidad and Tobago,0.393473857,unsure,BoliviaTrinidad and Tobago
Trinidad and Tobago,Bolivia,0.393473857,unsure,Trinidad and TobagoBolivia
Bolivia,Poland,0.393528853,unsure,BoliviaPoland
Croatia,Lebanon,0.393528853,unsure,CroatiaLebanon
France,Montenegro,0.393528853,unsure,FranceMontenegro
Greece,Japan,0.393528853,unsure,GreeceJapan
Japan,Greece,0.393528853,unsure,JapanGreece
Lebanon,Croatia,0.393528853,unsure,LebanonCroatia
Montenegro,France,0.393528853,unsure,MontenegroFrance
Poland,Bolivia,0.393528853,unsure,PolandBolivia
Burkina Faso,Slovenia,0.393583842,unsure,Burkina FasoSlovenia
Slovenia,Burkina Faso,0.393583842,unsure,SloveniaBurkina Faso
Finland,Jordan,0.393638824,unsure,FinlandJordan
Jordan,Finland,0.393638824,unsure,JordanFinland
Colombia,Libya,0.393803722,unsure,ColombiaLibya
Libya,Colombia,0.393803722,unsure,LibyaColombia
Greece,Mexico,0.393858672,unsure,GreeceMexico
Mexico,Greece,0.393858672,unsure,MexicoGreece
Iran,Malaysia,0.393913615,unsure,IranMalaysia
Malaysia,Iran,0.393913615,unsure,MalaysiaIran
Bolivia,Ecuador,0.393968551,unsure,BoliviaEcuador
Ecuador,Bolivia,0.393968551,unsure,EcuadorBolivia
Greece,Kazakhstan,0.393968551,unsure,GreeceKazakhstan
Kazakhstan,Greece,0.393968551,unsure,KazakhstanGreece
Libya,Mozambique,0.393968551,unsure,LibyaMozambique
Mozambique,Libya,0.393968551,unsure,MozambiqueLibya
Peru,Syria,0.394023478,unsure,PeruSyria
Syria,Peru,0.394023478,unsure,SyriaPeru
Armenia,Zambia,0.394078398,unsure,ArmeniaZambia
Zambia,Armenia,0.394078398,unsure,ZambiaArmenia
Poland,Tunisia,0.394133311,unsure,PolandTunisia
Tunisia,Poland,0.394133311,unsure,TunisiaPoland
Latvia,Sri Lanka,0.394243112,unsure,LatviaSri Lanka
Sri Lanka,Latvia,0.394243112,unsure,Sri LankaLatvia
Hong Kong,Libya,0.394298002,unsure,Hong KongLibya
Libya,Hong Kong,0.394298002,unsure,LibyaHong Kong
Mexico,Uruguay,0.394352883,unsure,MexicoUruguay
Uruguay,Mexico,0.394352883,unsure,UruguayMexico
Albania,Poland,0.394407758,unsure,AlbaniaPoland
Poland,Albania,0.394407758,unsure,PolandAlbania
Angola,Saudi Arabia,0.394462624,unsure,AngolaSaudi Arabia
Czech Republic,Finland,0.394462624,unsure,Czech RepublicFinland
Finland,Czech Republic,0.394462624,unsure,FinlandCzech Republic
Saudi Arabia,Angola,0.394462624,unsure,Saudi ArabiaAngola
Angola,Uruguay,0.394572334,unsure,AngolaUruguay
Colombia,Iran,0.394572334,unsure,ColombiaIran
Iran,Colombia,0.394572334,unsure,IranColombia
Uruguay,Angola,0.394572334,unsure,UruguayAngola
Bolivia,Syria,0.394682014,unsure,BoliviaSyria
Czech Republic,Slovenia,0.394682014,unsure,Czech RepublicSlovenia
Georgia,Kuwait,0.394682014,unsure,GeorgiaKuwait
Kuwait,Georgia,0.394682014,unsure,KuwaitGeorgia
Slovenia,Czech Republic,0.394682014,unsure,SloveniaCzech Republic
Syria,Bolivia,0.394682014,unsure,SyriaBolivia
Moldova,Syria,0.394736842,unsure,MoldovaSyria
Philippines,Republic of Macedonia,0.394736842,unsure,PhilippinesRepublic of Macedonia
Republic of Macedonia,Philippines,0.394736842,unsure,Republic of MacedoniaPhilippines
Syria,Moldova,0.394736842,unsure,SyriaMoldova
Brazil,Canada,0.394846476,unsure,BrazilCanada
Canada,Brazil,0.394846476,unsure,CanadaBrazil
Costa Rica,Nepal,0.394846476,unsure,Costa RicaNepal
Iran,Puerto Rico,0.394846476,unsure,IranPuerto Rico
Nepal,Costa Rica,0.394846476,unsure,NepalCosta Rica
Puerto Rico,Iran,0.394846476,unsure,Puerto RicoIran
Montenegro,SÃ£o TomÃ© and PrÃ­ncipe,0.394956079,unsure,MontenegroSÃ£o TomÃ© and PrÃ­ncipe
SÃ£o TomÃ© and PrÃ­ncipe,Montenegro,0.394956079,unsure,SÃ£o TomÃ© and PrÃ­ncipeMontenegro
Burkina Faso,Spain,0.395120428,unsure,Burkina FasoSpain
Spain,Burkina Faso,0.395120428,unsure,SpainBurkina Faso
Dominican Republic,Senegal,0.395284708,unsure,Dominican RepublicSenegal
Pakistan,SÃ£o TomÃ© and PrÃ­ncipe,0.395284708,unsure,PakistanSÃ£o TomÃ© and PrÃ­ncipe
SÃ£o TomÃ© and PrÃ­ncipe,Pakistan,0.395284708,unsure,SÃ£o TomÃ© and PrÃ­ncipePakistan
Senegal,Dominican Republic,0.395284708,unsure,SenegalDominican Republic
Dominican Republic,Mexico,0.395339452,unsure,Dominican RepublicMexico
Iran,Luxembourg,0.395339452,unsure,IranLuxembourg
Luxembourg,Iran,0.395339452,unsure,LuxembourgIran
Mexico,Dominican Republic,0.395339452,unsure,MexicoDominican Republic
Peru,United Arab Emirates,0.395339452,unsure,PeruUnited Arab Emirates
United Arab Emirates,Peru,0.395339452,unsure,United Arab EmiratesPeru
Sri Lanka,Thailand,0.39539419,unsure,Sri LankaThailand
Thailand,Sri Lanka,0.39539419,unsure,ThailandSri Lanka
Luxembourg,Thailand,0.395448919,unsure,LuxembourgThailand
Thailand,Luxembourg,0.395448919,unsure,ThailandLuxembourg
Bosnia and Herzegovina,Malta,0.395831815,unsure,Bosnia and HerzegovinaMalta
Malta,Bosnia and Herzegovina,0.395831815,unsure,MaltaBosnia and Herzegovina
Lebanon,Pakistan,0.395941145,unsure,LebanonPakistan
Malta,Zambia,0.395941145,unsure,MaltaZambia
Pakistan,Lebanon,0.395941145,unsure,PakistanLebanon
Zambia,Malta,0.395941145,unsure,ZambiaMalta
Chile,Dominican Republic,0.395995799,unsure,ChileDominican Republic
Dominican Republic,Chile,0.395995799,unsure,Dominican RepublicChile
Romania,Sri Lanka,0.395995799,unsure,RomaniaSri Lanka
Sri Lanka,Romania,0.395995799,unsure,Sri LankaRomania
Luxembourg,Slovenia,0.396050446,unsure,LuxembourgSlovenia
Slovenia,Luxembourg,0.396050446,unsure,SloveniaLuxembourg
India,Iraq,0.396159716,unsure,IndiaIraq
Iraq,India,0.396159716,unsure,IraqIndia
Bulgaria,Vietnam,0.396378167,unsure,BulgariaVietnam
Philippines,South Africa,0.396378167,unsure,PhilippinesSouth Africa
Poland,Slovenia,0.396378167,unsure,PolandSlovenia
Slovenia,Poland,0.396378167,unsure,SloveniaPoland
South Africa,Philippines,0.396378167,unsure,South AfricaPhilippines
Vietnam,Bulgaria,0.396378167,unsure,VietnamBulgaria
Australia,Iceland,0.39643276,unsure,AustraliaIceland
Bangladesh,Taiwan,0.39643276,unsure,BangladeshTaiwan
Iceland,Australia,0.39643276,unsure,IcelandAustralia
Iraq,Thailand,0.39643276,unsure,IraqThailand
Italy,United Kingdom,0.39643276,unsure,ItalyUnited Kingdom
Taiwan,Bangladesh,0.39643276,unsure,TaiwanBangladesh
Thailand,Iraq,0.39643276,unsure,ThailandIraq
United Kingdom,Italy,0.39643276,unsure,United KingdomItaly
Pakistan,Spain,0.396541925,unsure,PakistanSpain
Spain,Pakistan,0.396541925,unsure,SpainPakistan
Guatemala,Syria,0.39665106,unsure,GuatemalaSyria
Syria,Guatemala,0.39665106,unsure,SyriaGuatemala
Malta,Mexico,0.396705617,unsure,MaltaMexico
Mexico,Malta,0.396705617,unsure,MexicoMalta
Caribbean Netherlands,Estonia,0.396814707,unsure,Caribbean NetherlandsEstonia
Estonia,Caribbean Netherlands,0.396814707,unsure,EstoniaCaribbean Netherlands
Estonia,Netherlands,0.396814707,unsure,EstoniaNetherlands
Israel,Pakistan,0.396814707,unsure,IsraelPakistan
Netherlands,Estonia,0.396814707,unsure,NetherlandsEstonia
Pakistan,Israel,0.396814707,unsure,PakistanIsrael
Algeria,Mozambique,0.39686924,unsure,AlgeriaMozambique
Bolivia,Pakistan,0.39686924,unsure,BoliviaPakistan
Mozambique,Algeria,0.39686924,unsure,MozambiqueAlgeria
Pakistan,Bolivia,0.39686924,unsure,PakistanBolivia
Ethiopia,Uruguay,0.396923767,unsure,EthiopiaUruguay
Uruguay,Ethiopia,0.396923767,unsure,UruguayEthiopia
Thailand,Tunisia,0.397032797,unsure,ThailandTunisia
Tunisia,Thailand,0.397032797,unsure,TunisiaThailand
South Africa,Thailand,0.397141797,unsure,South AfricaThailand
Thailand,South Africa,0.397141797,unsure,ThailandSouth Africa
Mexico,Turkey,0.397305241,unsure,MexicoTurkey
Turkey,Mexico,0.397305241,unsure,TurkeyMexico
Libya,Moldova,0.397359707,unsure,LibyaMoldova
Moldova,Libya,0.397359707,unsure,MoldovaLibya
Poland,Thailand,0.397414166,unsure,PolandThailand
Thailand,Poland,0.397414166,unsure,ThailandPoland
Estonia,India,0.397468618,unsure,EstoniaIndia
Finland,Georgia,0.397468618,unsure,FinlandGeorgia
Georgia,Finland,0.397468618,unsure,GeorgiaFinland
India,Estonia,0.397468618,unsure,IndiaEstonia
Lebanon,Paraguay,0.39779517,unsure,LebanonParaguay
Paraguay,Lebanon,0.39779517,unsure,ParaguayLebanon
Kuwait,Serbia,0.397849569,unsure,KuwaitSerbia
Kuwait,Serbia and montenegro,0.397849569,unsure,KuwaitSerbia and montenegro
Lebanon,Niger,0.397849569,unsure,LebanonNiger
Lebanon,Nigeria,0.397849569,unsure,LebanonNigeria
Niger,Lebanon,0.397849569,unsure,NigerLebanon
Nigeria,Lebanon,0.397849569,unsure,NigeriaLebanon
Serbia,Kuwait,0.397849569,unsure,SerbiaKuwait
Serbia and montenegro,Kuwait,0.397849569,unsure,Serbia and montenegroKuwait
Italy,Lithuania,0.397903961,unsure,ItalyLithuania
Lithuania,Italy,0.397903961,unsure,LithuaniaItaly
Mozambique,Peru,0.397958346,unsure,MozambiquePeru
Peru,Mozambique,0.397958346,unsure,PeruMozambique
Libya,Montenegro,0.398012723,unsure,LibyaMontenegro
Montenegro,Libya,0.398012723,unsure,MontenegroLibya
Honduras,Pakistan,0.398067092,unsure,HondurasPakistan
Pakistan,Honduras,0.398067092,unsure,PakistanHonduras
Australia,Denmark,0.398121454,unsure,AustraliaDenmark
Denmark,Australia,0.398121454,unsure,DenmarkAustralia
Canada,Germany,0.398175809,unsure,CanadaGermany
Germany,Canada,0.398175809,unsure,GermanyCanada
Iraq,Malawi,0.398230157,unsure,IraqMalawi
Malawi,Iraq,0.398230157,unsure,MalawiIraq
Chile,Morocco,0.398284497,unsure,ChileMorocco
Morocco,Chile,0.398284497,unsure,MoroccoChile
Germany,Taiwan,0.398393154,unsure,GermanyTaiwan
Iran,Ireland,0.398393154,unsure,IranIreland
Ireland,Iran,0.398393154,unsure,IrelandIran
Malaysia,Republic of Macedonia,0.398393154,unsure,MalaysiaRepublic of Macedonia
Republic of Macedonia,Malaysia,0.398393154,unsure,Republic of MacedoniaMalaysia
Taiwan,Germany,0.398393154,unsure,TaiwanGermany
Morocco,Slovenia,0.398664669,unsure,MoroccoSlovenia
Slovenia,Morocco,0.398664669,unsure,SloveniaMorocco
Turkey,Vietnam,0.398664669,unsure,TurkeyVietnam
Vietnam,Turkey,0.398664669,unsure,VietnamTurkey
Japan,Luxembourg,0.398718949,unsure,JapanLuxembourg
Luxembourg,Japan,0.398718949,unsure,LuxembourgJapan
Honduras,SÃ£o TomÃ© and PrÃ­ncipe,0.398827489,unsure,HondurasSÃ£o TomÃ© and PrÃ­ncipe
SÃ£o TomÃ© and PrÃ­ncipe,Honduras,0.398827489,unsure,SÃ£o TomÃ© and PrÃ­ncipeHonduras
SÃ£o TomÃ© and PrÃ­ncipe,Sierra Leone,0.398827489,unsure,SÃ£o TomÃ© and PrÃ­ncipeSierra Leone
Sierra Leone,SÃ£o TomÃ© and PrÃ­ncipe,0.398827489,unsure,Sierra LeoneSÃ£o TomÃ© and PrÃ­ncipe
Croatia,Malaysia,0.399044479,unsure,CroatiaMalaysia
Luxembourg,SÃ£o TomÃ© and PrÃ­ncipe,0.399044479,unsure,LuxembourgSÃ£o TomÃ© and PrÃ­ncipe
Malaysia,Croatia,0.399044479,unsure,MalaysiaCroatia
Philippines,Serbia,0.399044479,unsure,PhilippinesSerbia
Philippines,Serbia and montenegro,0.399044479,unsure,PhilippinesSerbia and montenegro
SÃ£o TomÃ© and PrÃ­ncipe,Luxembourg,0.399044479,unsure,SÃ£o TomÃ© and PrÃ­ncipeLuxembourg
Serbia,Philippines,0.399044479,unsure,SerbiaPhilippines
Serbia and montenegro,Philippines,0.399044479,unsure,Serbia and montenegroPhilippines
Armenia,Egypt,0.399098708,unsure,ArmeniaEgypt
Egypt,Armenia,0.399098708,unsure,EgyptArmenia
Iraq,Uruguay,0.399207144,unsure,IraqUruguay
Uruguay,Iraq,0.399207144,unsure,UruguayIraq
Albania,Tanzania,0.399261351,unsure,AlbaniaTanzania
Tanzania,Albania,0.399261351,unsure,TanzaniaAlbania
Niger,Turkey,0.39931555,unsure,NigerTurkey
Nigeria,Turkey,0.39931555,unsure,NigeriaTurkey
Turkey,Niger,0.39931555,unsure,TurkeyNiger
Turkey,Nigeria,0.39931555,unsure,TurkeyNigeria
El Salvador,SÃ£o TomÃ© and PrÃ­ncipe,0.399369742,unsure,El SalvadorSÃ£o TomÃ© and PrÃ­ncipe
Malawi,Philippines,0.399369742,unsure,MalawiPhilippines
Philippines,Malawi,0.399369742,unsure,PhilippinesMalawi
SÃ£o TomÃ© and PrÃ­ncipe,El Salvador,0.399369742,unsure,SÃ£o TomÃ© and PrÃ­ncipeEl Salvador
Iran,Suriname,0.399423927,unsure,IranSuriname
Suriname,Iran,0.399423927,unsure,SurinameIran
Estonia,Israel,0.399478105,unsure,EstoniaIsrael
Israel,Estonia,0.399478105,unsure,IsraelEstonia
Estonia,Taiwan,0.399586438,unsure,EstoniaTaiwan
Taiwan,Estonia,0.399586438,unsure,TaiwanEstonia
China,Kazakhstan,0.399748882,unsure,ChinaKazakhstan
Estonia,Finland,0.399748882,unsure,EstoniaFinland
Finland,Estonia,0.399748882,unsure,FinlandEstonia
Kazakhstan,China,0.399748882,unsure,KazakhstanChina
Albania,Turkey,0.399965372,unsure,AlbaniaTurkey
Turkey,Albania,0.399965372,unsure,TurkeyAlbania
Serbia,United Arab Emirates,0.400019477,sure-information-crossing,SerbiaUnited Arab Emirates
Serbia and montenegro,United Arab Emirates,0.400019477,sure-information-crossing,Serbia and montenegroUnited Arab Emirates
United Arab Emirates,Serbia,0.400019477,sure-information-crossing,United Arab EmiratesSerbia
United Arab Emirates,Serbia and montenegro,0.400019477,sure-information-crossing,United Arab EmiratesSerbia and montenegro
Azerbaijan,Zambia,0.400127663,sure-information-crossing,AzerbaijanZambia
Zambia,Azerbaijan,0.400127663,sure-information-crossing,ZambiaAzerbaijan
Republic of Macedonia,Vietnam,0.400343948,sure-information-crossing,Republic of MacedoniaVietnam
Vietnam,Republic of Macedonia,0.400343948,sure-information-crossing,VietnamRepublic of Macedonia
Costa Rica,Honduras,0.400560117,sure-information-crossing,Costa RicaHonduras
Honduras,Costa Rica,0.400560117,sure-information-crossing,HondurasCosta Rica
Bangladesh,Panama,0.400830163,sure-information-crossing,BangladeshPanama
Panama,Bangladesh,0.400830163,sure-information-crossing,PanamaBangladesh
Iceland,Ireland,0.400884151,sure-information-crossing,IcelandIreland
Ireland,Iceland,0.400884151,sure-information-crossing,IrelandIceland
Armenia,Namibia,0.400938131,sure-information-crossing,ArmeniaNamibia
Namibia,Armenia,0.400938131,sure-information-crossing,NamibiaArmenia
Portugal,Qatar,0.400938131,sure-information-crossing,PortugalQatar
Qatar,Portugal,0.400938131,sure-information-crossing,QatarPortugal
Moldova,Peru,0.400992104,sure-information-crossing,MoldovaPeru
Peru,Moldova,0.400992104,sure-information-crossing,PeruMoldova
Iran,Serbia,0.401100028,sure-information-crossing,IranSerbia
Iran,Serbia and montenegro,0.401100028,sure-information-crossing,IranSerbia and montenegro
Serbia,Iran,0.401100028,sure-information-crossing,SerbiaIran
Serbia and montenegro,Iran,0.401100028,sure-information-crossing,Serbia and montenegroIran
Czech Republic,Syria,0.40126186,sure-information-crossing,Czech RepublicSyria
Latvia,Luxembourg,0.40126186,sure-information-crossing,LatviaLuxembourg
Luxembourg,Latvia,0.40126186,sure-information-crossing,LuxembourgLatvia
Syria,Czech Republic,0.40126186,sure-information-crossing,SyriaCzech Republic
Armenia,Chile,0.401369712,sure-information-crossing,ArmeniaChile
Chile,Armenia,0.401369712,sure-information-crossing,ChileArmenia
Cape Verde,El Salvador,0.401423627,sure-information-crossing,Cape VerdeEl Salvador
El Salvador,Cape Verde,0.401423627,sure-information-crossing,El SalvadorCape Verde
France,Portugal,0.401477534,sure-information-crossing,FrancePortugal
Portugal,France,0.401477534,sure-information-crossing,PortugalFrance
Cape Verde,Iran,0.401693093,sure-information-crossing,Cape VerdeIran
Iran,Cape Verde,0.401693093,sure-information-crossing,IranCape Verde
Korea,Pakistan,0.401693093,sure-information-crossing,KoreaPakistan
Pakistan,Korea,0.401693093,sure-information-crossing,PakistanKorea
Pakistan,South Korea,0.401693093,sure-information-crossing,PakistanSouth Korea
South Korea,Pakistan,0.401693093,sure-information-crossing,South KoreaPakistan
